ID_Transacao,Item,Valor_Item,Data,Hora
739,Caipirinha de Limão,22.0,2025-01-01,12:00:00
739,Suco de Laranja,9.0,2025-01-01,12:00:00
739,Café Coado,6.0,2025-01-01,12:00:00
739,Feijoada Completa,55.0,2025-01-01,12:00:00
740,Moqueca de Peixe,75.0,2025-01-15,14:00:00
741,Café Coado,6.0,2025-01-19,11:00:00
741,Feijoada Completa,55.0,2025-01-19,11:00:00
742,Prato Feito (PF),28.0,2025-01-30,14:00:00
742,Pão de Queijo (Porção),15.0,2025-01-30,14:00:00
742,Suco de Laranja,9.0,2025-01-30,14:00:00
743,Moqueca de Peixe,75.0,2025-01-04,16:00:00
744,Moqueca de Peixe,75.0,2025-01-14,14:00:00
745,Prato Feito (PF),28.0,2025-01-31,13:00:00
746,Brigadeiro Gourmet,8.0,2025-01-15,16:00:00
747,Café Coado,6.0,2025-01-19,19:00:00
748,Prato Feito (PF),28.0,2025-01-10,16:00:00
748,Arroz Carreteiro,38.0,2025-01-10,16:00:00
748,Pudim de Leite,12.0,2025-01-10,16:00:00
749,Prato Feito (PF),28.0,2025-01-20,18:00:00
749,Água de Coco,10.0,2025-01-20,18:00:00
749,Guaraná Antarctica,7.0,2025-01-20,18:00:00
750,Prato Feito (PF),28.0,2025-01-31,15:00:00
750,Suco de Laranja,9.0,2025-01-31,15:00:00
750,Pudim de Leite,12.0,2025-01-31,15:00:00
751,Guaraná Antarctica,7.0,2025-01-21,19:00:00
751,Arroz Carreteiro,38.0,2025-01-21,19:00:00
751,Caipirinha de Limão,22.0,2025-01-21,19:00:00
752,Café Coado,6.0,2025-01-21,14:00:00
753,Caipirinha de Limão,22.0,2025-01-29,17:00:00
753,Café Coado,6.0,2025-01-29,17:00:00
753,Feijoada Completa,55.0,2025-01-29,17:00:00
753,Prato Feito (PF),28.0,2025-01-29,17:00:00
753,Cerveja Artesanal,18.0,2025-01-29,17:00:00
754,Suco de Laranja,9.0,2025-01-09,15:00:00
754,Café Coado,6.0,2025-01-09,15:00:00
754,Caipirinha de Limão,22.0,2025-01-09,15:00:00
755,Prato Feito (PF),28.0,2025-01-20,18:00:00
755,Cerveja Artesanal,18.0,2025-01-20,18:00:00
755,Pudim de Leite,12.0,2025-01-20,18:00:00
756,Guaraná Antarctica,7.0,2025-01-25,16:00:00
756,Pudim de Leite,12.0,2025-01-25,16:00:00
756,Feijoada Completa,55.0,2025-01-25,16:00:00
756,Prato Feito (PF),28.0,2025-01-25,16:00:00
756,Suco de Laranja,9.0,2025-01-25,16:00:00
757,Brigadeiro Gourmet,8.0,2025-01-12,18:00:00
757,Cerveja Artesanal,18.0,2025-01-12,18:00:00
757,Feijoada Completa,55.0,2025-01-12,18:00:00
758,Prato Feito (PF),28.0,2025-01-17,20:00:00
758,Pudim de Leite,12.0,2025-01-17,20:00:00
758,Café Coado,6.0,2025-01-17,20:00:00
758,Caipirinha de Limão,22.0,2025-01-17,20:00:00
759,Caipirinha de Limão,22.0,2025-01-25,14:00:00
759,Moqueca de Peixe,75.0,2025-01-25,14:00:00
759,Guaraná Antarctica,7.0,2025-01-25,14:00:00
759,Feijoada Completa,55.0,2025-01-25,14:00:00
760,Arroz Carreteiro,38.0,2025-01-20,22:00:00
761,Cerveja Artesanal,18.0,2025-01-04,20:00:00
762,Prato Feito (PF),28.0,2025-01-15,22:00:00
762,Guaraná Antarctica,7.0,2025-01-15,22:00:00
763,Moqueca de Peixe,75.0,2025-01-30,19:00:00
764,Caipirinha de Limão,22.0,2025-01-24,15:00:00
764,Pão de Queijo (Porção),15.0,2025-01-24,15:00:00
764,Guaraná Antarctica,7.0,2025-01-24,15:00:00
764,Feijoada Completa,55.0,2025-01-24,15:00:00
765,Prato Feito (PF),28.0,2025-01-23,21:00:00
765,Cerveja Artesanal,18.0,2025-01-23,21:00:00
765,Pudim de Leite,12.0,2025-01-23,21:00:00
766,Moqueca de Peixe,75.0,2025-01-11,16:00:00
766,Pudim de Leite,12.0,2025-01-11,16:00:00
766,Feijoada Completa,55.0,2025-01-11,16:00:00
767,Caipirinha de Limão,22.0,2025-01-10,21:00:00
767,Feijoada Completa,55.0,2025-01-10,21:00:00
767,Coxinha de Frango,10.0,2025-01-10,21:00:00
767,Suco de Laranja,9.0,2025-01-10,21:00:00
767,Arroz Carreteiro,38.0,2025-01-10,21:00:00
768,Prato Feito (PF),28.0,2025-01-17,21:00:00
768,Pudim de Leite,12.0,2025-01-17,21:00:00
768,Café Coado,6.0,2025-01-17,21:00:00
769,Pão de Queijo (Porção),15.0,2025-01-29,17:00:00
769,Cerveja Artesanal,18.0,2025-01-29,17:00:00
769,Suco de Laranja,9.0,2025-01-29,17:00:00
770,Cerveja Artesanal,18.0,2025-01-10,22:00:00
771,Cerveja Artesanal,18.0,2025-01-04,15:00:00
771,Pudim de Leite,12.0,2025-01-04,15:00:00
772,Moqueca de Peixe,75.0,2025-01-28,17:00:00
772,Coxinha de Frango,10.0,2025-01-28,17:00:00
773,Moqueca de Peixe,75.0,2025-01-12,17:00:00
774,Pão de Queijo (Porção),15.0,2025-01-02,18:00:00
774,Água de Coco,10.0,2025-01-02,18:00:00
775,Prato Feito (PF),28.0,2025-01-08,18:00:00
775,Água de Coco,10.0,2025-01-08,18:00:00
775,Pudim de Leite,12.0,2025-01-08,18:00:00
776,Brigadeiro Gourmet,8.0,2025-01-12,20:00:00
776,Arroz Carreteiro,38.0,2025-01-12,20:00:00
776,Suco de Laranja,9.0,2025-01-12,20:00:00
777,Arroz Carreteiro,38.0,2025-01-09,21:00:00
777,Moqueca de Peixe,75.0,2025-01-09,21:00:00
777,Café Coado,6.0,2025-01-09,21:00:00
778,Guaraná Antarctica,7.0,2025-01-06,13:00:00
778,Pudim de Leite,12.0,2025-01-06,13:00:00
778,Caipirinha de Limão,22.0,2025-01-06,13:00:00
778,Feijoada Completa,55.0,2025-01-06,13:00:00
778,Prato Feito (PF),28.0,2025-01-06,13:00:00
779,Prato Feito (PF),28.0,2025-01-29,13:00:00
779,Moqueca de Peixe,75.0,2025-01-29,13:00:00
779,Pudim de Leite,12.0,2025-01-29,13:00:00
779,Café Coado,6.0,2025-01-29,13:00:00
780,Arroz Carreteiro,38.0,2025-01-22,18:00:00
780,Pudim de Leite,12.0,2025-01-22,18:00:00
780,Feijoada Completa,55.0,2025-01-22,18:00:00
781,Água de Coco,10.0,2025-01-26,12:00:00
781,Caipirinha de Limão,22.0,2025-01-26,12:00:00
781,Feijoada Completa,55.0,2025-01-26,12:00:00
781,Suco de Laranja,9.0,2025-01-26,12:00:00
781,Moqueca de Peixe,75.0,2025-01-26,12:00:00
782,Pudim de Leite,12.0,2025-01-03,20:00:00
782,Caipirinha de Limão,22.0,2025-01-03,20:00:00
782,Feijoada Completa,55.0,2025-01-03,20:00:00
782,Prato Feito (PF),28.0,2025-01-03,20:00:00
782,Brigadeiro Gourmet,8.0,2025-01-03,20:00:00
783,Prato Feito (PF),28.0,2025-01-02,22:00:00
783,Brigadeiro Gourmet,8.0,2025-01-02,22:00:00
783,Cerveja Artesanal,18.0,2025-01-02,22:00:00
783,Pudim de Leite,12.0,2025-01-02,22:00:00
784,Prato Feito (PF),28.0,2025-01-14,16:00:00
784,Guaraná Antarctica,7.0,2025-01-14,16:00:00
784,Cerveja Artesanal,18.0,2025-01-14,16:00:00
784,Pudim de Leite,12.0,2025-01-14,16:00:00
785,Coxinha de Frango,10.0,2025-01-18,15:00:00
786,Prato Feito (PF),28.0,2025-01-10,11:00:00
786,Moqueca de Peixe,75.0,2025-01-10,11:00:00
786,Guaraná Antarctica,7.0,2025-01-10,11:00:00
787,Prato Feito (PF),28.0,2025-01-24,11:00:00
787,Café Coado,6.0,2025-01-24,11:00:00
788,Brigadeiro Gourmet,8.0,2025-01-18,14:00:00
789,Prato Feito (PF),28.0,2025-01-24,12:00:00
789,Brigadeiro Gourmet,8.0,2025-01-24,12:00:00
789,Cerveja Artesanal,18.0,2025-01-24,12:00:00
789,Pudim de Leite,12.0,2025-01-24,12:00:00
790,Suco de Laranja,9.0,2025-01-12,19:00:00
790,Cerveja Artesanal,18.0,2025-01-12,19:00:00
790,Feijoada Completa,55.0,2025-01-12,19:00:00
791,Moqueca de Peixe,75.0,2025-01-17,22:00:00
791,Café Coado,6.0,2025-01-17,22:00:00
791,Feijoada Completa,55.0,2025-01-17,22:00:00
792,Caipirinha de Limão,22.0,2025-01-21,19:00:00
792,Prato Feito (PF),28.0,2025-01-21,19:00:00
792,Cerveja Artesanal,18.0,2025-01-21,19:00:00
792,Feijoada Completa,55.0,2025-01-21,19:00:00
793,Brigadeiro Gourmet,8.0,2025-01-15,12:00:00
793,Suco de Laranja,9.0,2025-01-15,12:00:00
793,Caipirinha de Limão,22.0,2025-01-15,12:00:00
794,Caipirinha de Limão,22.0,2025-01-29,13:00:00
794,Coxinha de Frango,10.0,2025-01-29,13:00:00
794,Feijoada Completa,55.0,2025-01-29,13:00:00
795,Prato Feito (PF),28.0,2025-01-23,18:00:00
796,Caipirinha de Limão,22.0,2025-01-31,14:00:00
796,Pão de Queijo (Porção),15.0,2025-01-31,14:00:00
796,Pudim de Leite,12.0,2025-01-31,14:00:00
796,Feijoada Completa,55.0,2025-01-31,14:00:00
797,Caipirinha de Limão,22.0,2025-01-15,19:00:00
797,Arroz Carreteiro,38.0,2025-01-15,19:00:00
797,Feijoada Completa,55.0,2025-01-15,19:00:00
798,Pão de Queijo (Porção),15.0,2025-01-23,19:00:00
798,Água de Coco,10.0,2025-01-23,19:00:00
798,Caipirinha de Limão,22.0,2025-01-23,19:00:00
798,Feijoada Completa,55.0,2025-01-23,19:00:00
798,Moqueca de Peixe,75.0,2025-01-23,19:00:00
799,Arroz Carreteiro,38.0,2025-01-09,18:00:00
799,Pão de Queijo (Porção),15.0,2025-01-09,18:00:00
799,Cerveja Artesanal,18.0,2025-01-09,18:00:00
800,Guaraná Antarctica,7.0,2025-01-22,16:00:00
800,Prato Feito (PF),28.0,2025-01-22,16:00:00
801,Cerveja Artesanal,18.0,2025-01-22,21:00:00
801,Café Coado,6.0,2025-01-22,21:00:00
802,Prato Feito (PF),28.0,2025-01-27,16:00:00
802,Água de Coco,10.0,2025-01-27,16:00:00
802,Cerveja Artesanal,18.0,2025-01-27,16:00:00
803,Caipirinha de Limão,22.0,2025-01-17,11:00:00
803,Arroz Carreteiro,38.0,2025-01-17,11:00:00
803,Feijoada Completa,55.0,2025-01-17,11:00:00
804,Caipirinha de Limão,22.0,2025-01-14,19:00:00
804,Feijoada Completa,55.0,2025-01-14,19:00:00
805,Pão de Queijo (Porção),15.0,2025-01-18,19:00:00
806,Guaraná Antarctica,7.0,2025-01-29,15:00:00
806,Cerveja Artesanal,18.0,2025-01-29,15:00:00
806,Pudim de Leite,12.0,2025-01-29,15:00:00
806,Feijoada Completa,55.0,2025-01-29,15:00:00
807,Prato Feito (PF),28.0,2025-01-06,19:00:00
807,Coxinha de Frango,10.0,2025-01-06,19:00:00
808,Prato Feito (PF),28.0,2025-01-15,17:00:00
808,Cerveja Artesanal,18.0,2025-01-15,17:00:00
808,Pudim de Leite,12.0,2025-01-15,17:00:00
809,Prato Feito (PF),28.0,2025-01-04,16:00:00
809,Coxinha de Frango,10.0,2025-01-04,16:00:00
809,Pudim de Leite,12.0,2025-01-04,16:00:00
809,Suco de Laranja,9.0,2025-01-04,16:00:00
810,Prato Feito (PF),28.0,2025-01-21,11:00:00
810,Suco de Laranja,9.0,2025-01-21,11:00:00
810,Água de Coco,10.0,2025-01-21,11:00:00
811,Guaraná Antarctica,7.0,2025-01-17,21:00:00
811,Café Coado,6.0,2025-01-17,21:00:00
812,Prato Feito (PF),28.0,2025-01-25,16:00:00
812,Arroz Carreteiro,38.0,2025-01-25,16:00:00
813,Prato Feito (PF),28.0,2025-01-31,17:00:00
813,Pudim de Leite,12.0,2025-01-31,17:00:00
813,Café Coado,6.0,2025-01-31,17:00:00
814,Prato Feito (PF),28.0,2025-01-04,13:00:00
814,Coxinha de Frango,10.0,2025-01-04,13:00:00
814,Pudim de Leite,12.0,2025-01-04,13:00:00
814,Caipirinha de Limão,22.0,2025-01-04,13:00:00
815,Prato Feito (PF),28.0,2025-01-14,13:00:00
815,Moqueca de Peixe,75.0,2025-01-14,13:00:00
815,Cerveja Artesanal,18.0,2025-01-14,13:00:00
815,Pudim de Leite,12.0,2025-01-14,13:00:00
816,Caipirinha de Limão,22.0,2025-01-16,21:00:00
817,Prato Feito (PF),28.0,2025-01-18,22:00:00
817,Suco de Laranja,9.0,2025-01-18,22:00:00
817,Feijoada Completa,55.0,2025-01-18,22:00:00
818,Pudim de Leite,12.0,2025-01-12,14:00:00
819,Pudim de Leite,12.0,2025-01-24,17:00:00
819,Caipirinha de Limão,22.0,2025-01-24,17:00:00
819,Feijoada Completa,55.0,2025-01-24,17:00:00
819,Prato Feito (PF),28.0,2025-01-24,17:00:00
819,Cerveja Artesanal,18.0,2025-01-24,17:00:00
820,Prato Feito (PF),28.0,2025-01-22,22:00:00
820,Suco de Laranja,9.0,2025-01-22,22:00:00
821,Prato Feito (PF),28.0,2025-01-08,19:00:00
821,Guaraná Antarctica,7.0,2025-01-08,19:00:00
821,Café Coado,6.0,2025-01-08,19:00:00
822,Caipirinha de Limão,22.0,2025-01-15,15:00:00
822,Feijoada Completa,55.0,2025-01-15,15:00:00
822,Coxinha de Frango,10.0,2025-01-15,15:00:00
822,Cerveja Artesanal,18.0,2025-01-15,15:00:00
822,Pão de Queijo (Porção),15.0,2025-01-15,15:00:00
823,Brigadeiro Gourmet,8.0,2025-01-09,18:00:00
823,Caipirinha de Limão,22.0,2025-01-09,18:00:00
823,Prato Feito (PF),28.0,2025-01-09,18:00:00
824,Caipirinha de Limão,22.0,2025-01-12,12:00:00
824,Brigadeiro Gourmet,8.0,2025-01-12,12:00:00
824,Feijoada Completa,55.0,2025-01-12,12:00:00
825,Pudim de Leite,12.0,2025-01-03,11:00:00
825,Caipirinha de Limão,22.0,2025-01-03,11:00:00
825,Feijoada Completa,55.0,2025-01-03,11:00:00
825,Cerveja Artesanal,18.0,2025-01-03,11:00:00
825,Suco de Laranja,9.0,2025-01-03,11:00:00
826,Arroz Carreteiro,38.0,2025-01-31,20:00:00
827,Suco de Laranja,9.0,2025-01-24,20:00:00
827,Café Coado,6.0,2025-01-24,20:00:00
827,Água de Coco,10.0,2025-01-24,20:00:00
828,Arroz Carreteiro,38.0,2025-01-10,17:00:00
829,Caipirinha de Limão,22.0,2025-01-28,17:00:00
829,Feijoada Completa,55.0,2025-01-28,17:00:00
830,Coxinha de Frango,10.0,2025-01-26,11:00:00
831,Arroz Carreteiro,38.0,2025-01-05,21:00:00
832,Prato Feito (PF),28.0,2025-01-19,13:00:00
832,Pudim de Leite,12.0,2025-01-19,13:00:00
832,Feijoada Completa,55.0,2025-01-19,13:00:00
833,Cerveja Artesanal,18.0,2025-01-08,11:00:00
833,Pudim de Leite,12.0,2025-01-08,11:00:00
833,Caipirinha de Limão,22.0,2025-01-08,11:00:00
834,Coxinha de Frango,10.0,2025-01-26,22:00:00
834,Pão de Queijo (Porção),15.0,2025-01-26,22:00:00
834,Água de Coco,10.0,2025-01-26,22:00:00
835,Arroz Carreteiro,38.0,2025-01-24,15:00:00
835,Cerveja Artesanal,18.0,2025-01-24,15:00:00
835,Café Coado,6.0,2025-01-24,15:00:00
836,Caipirinha de Limão,22.0,2025-01-31,11:00:00
836,Água de Coco,10.0,2025-01-31,11:00:00
836,Feijoada Completa,55.0,2025-01-31,11:00:00
837,Moqueca de Peixe,75.0,2025-01-02,16:00:00
837,Cerveja Artesanal,18.0,2025-01-02,16:00:00
838,Prato Feito (PF),28.0,2025-01-25,20:00:00
838,Guaraná Antarctica,7.0,2025-01-25,20:00:00
838,Pudim de Leite,12.0,2025-01-25,20:00:00
838,Feijoada Completa,55.0,2025-01-25,20:00:00
839,Prato Feito (PF),28.0,2025-01-23,20:00:00
839,Cerveja Artesanal,18.0,2025-01-23,20:00:00
839,Suco de Laranja,9.0,2025-01-23,20:00:00
839,Pudim de Leite,12.0,2025-01-23,20:00:00
840,Moqueca de Peixe,75.0,2025-01-12,19:00:00
840,Pudim de Leite,12.0,2025-01-12,19:00:00
840,Feijoada Completa,55.0,2025-01-12,19:00:00
841,Guaraná Antarctica,7.0,2025-01-31,18:00:00
841,Cerveja Artesanal,18.0,2025-01-31,18:00:00
841,Caipirinha de Limão,22.0,2025-01-31,18:00:00
842,Caipirinha de Limão,22.0,2025-01-17,15:00:00
842,Prato Feito (PF),28.0,2025-01-17,15:00:00
842,Feijoada Completa,55.0,2025-01-17,15:00:00
843,Prato Feito (PF),28.0,2025-01-17,16:00:00
843,Moqueca de Peixe,75.0,2025-01-17,16:00:00
843,Água de Coco,10.0,2025-01-17,16:00:00
843,Feijoada Completa,55.0,2025-01-17,16:00:00
844,Prato Feito (PF),28.0,2025-01-04,20:00:00
844,Brigadeiro Gourmet,8.0,2025-01-04,20:00:00
845,Pão de Queijo (Porção),15.0,2025-01-24,13:00:00
846,Prato Feito (PF),28.0,2025-01-10,13:00:00
846,Arroz Carreteiro,38.0,2025-01-10,13:00:00
846,Pudim de Leite,12.0,2025-01-10,13:00:00
847,Coxinha de Frango,10.0,2025-01-02,18:00:00
848,Guaraná Antarctica,7.0,2025-01-07,19:00:00
848,Coxinha de Frango,10.0,2025-01-07,19:00:00
849,Guaraná Antarctica,7.0,2025-01-31,20:00:00
850,Moqueca de Peixe,75.0,2025-01-01,15:00:00
850,Café Coado,6.0,2025-01-01,15:00:00
850,Caipirinha de Limão,22.0,2025-01-01,15:00:00
851,Caipirinha de Limão,22.0,2025-01-28,11:00:00
851,Coxinha de Frango,10.0,2025-01-28,11:00:00
851,Guaraná Antarctica,7.0,2025-01-28,11:00:00
851,Feijoada Completa,55.0,2025-01-28,11:00:00
852,Prato Feito (PF),28.0,2025-01-02,14:00:00
852,Água de Coco,10.0,2025-01-02,14:00:00
852,Pudim de Leite,12.0,2025-01-02,14:00:00
853,Água de Coco,10.0,2025-01-19,21:00:00
853,Pudim de Leite,12.0,2025-01-19,21:00:00
853,Feijoada Completa,55.0,2025-01-19,21:00:00
854,Suco de Laranja,9.0,2025-01-06,12:00:00
855,Prato Feito (PF),28.0,2025-01-13,20:00:00
855,Guaraná Antarctica,7.0,2025-01-13,20:00:00
855,Pudim de Leite,12.0,2025-01-13,20:00:00
855,Feijoada Completa,55.0,2025-01-13,20:00:00
856,Caipirinha de Limão,22.0,2025-01-12,19:00:00
856,Prato Feito (PF),28.0,2025-01-12,19:00:00
856,Suco de Laranja,9.0,2025-01-12,19:00:00
856,Feijoada Completa,55.0,2025-01-12,19:00:00
857,Caipirinha de Limão,22.0,2025-01-01,14:00:00
857,Pão de Queijo (Porção),15.0,2025-01-01,14:00:00
857,Feijoada Completa,55.0,2025-01-01,14:00:00
858,Suco de Laranja,9.0,2025-01-09,14:00:00
859,Prato Feito (PF),28.0,2025-01-19,18:00:00
859,Pudim de Leite,12.0,2025-01-19,18:00:00
859,Feijoada Completa,55.0,2025-01-19,18:00:00
860,Caipirinha de Limão,22.0,2025-01-19,17:00:00
860,Brigadeiro Gourmet,8.0,2025-01-19,17:00:00
860,Suco de Laranja,9.0,2025-01-19,17:00:00
860,Feijoada Completa,55.0,2025-01-19,17:00:00
861,Caipirinha de Limão,22.0,2025-01-26,12:00:00
861,Prato Feito (PF),28.0,2025-01-26,12:00:00
861,Brigadeiro Gourmet,8.0,2025-01-26,12:00:00
861,Feijoada Completa,55.0,2025-01-26,12:00:00
862,Pudim de Leite,12.0,2025-01-17,14:00:00
862,Caipirinha de Limão,22.0,2025-01-17,14:00:00
862,Feijoada Completa,55.0,2025-01-17,14:00:00
862,Coxinha de Frango,10.0,2025-01-17,14:00:00
862,Brigadeiro Gourmet,8.0,2025-01-17,14:00:00
863,Prato Feito (PF),28.0,2025-01-25,15:00:00
863,Pão de Queijo (Porção),15.0,2025-01-25,15:00:00
864,Caipirinha de Limão,22.0,2025-01-04,20:00:00
864,Feijoada Completa,55.0,2025-01-04,20:00:00
865,Suco de Laranja,9.0,2025-01-21,15:00:00
865,Água de Coco,10.0,2025-01-21,15:00:00
866,Pão de Queijo (Porção),15.0,2025-01-24,12:00:00
866,Suco de Laranja,9.0,2025-01-24,12:00:00
867,Guaraná Antarctica,7.0,2025-01-16,22:00:00
867,Pudim de Leite,12.0,2025-01-16,22:00:00
868,Suco de Laranja,9.0,2025-01-12,19:00:00
868,Água de Coco,10.0,2025-01-12,19:00:00
869,Prato Feito (PF),28.0,2025-01-06,13:00:00
869,Guaraná Antarctica,7.0,2025-01-06,13:00:00
869,Suco de Laranja,9.0,2025-01-06,13:00:00
869,Pudim de Leite,12.0,2025-01-06,13:00:00
870,Água de Coco,10.0,2025-01-27,11:00:00
870,Caipirinha de Limão,22.0,2025-01-27,11:00:00
870,Feijoada Completa,55.0,2025-01-27,11:00:00
870,Coxinha de Frango,10.0,2025-01-27,11:00:00
870,Moqueca de Peixe,75.0,2025-01-27,11:00:00
871,Caipirinha de Limão,22.0,2025-01-06,16:00:00
871,Suco de Laranja,9.0,2025-01-06,16:00:00
871,Feijoada Completa,55.0,2025-01-06,16:00:00
872,Prato Feito (PF),28.0,2025-01-15,16:00:00
872,Pão de Queijo (Porção),15.0,2025-01-15,16:00:00
872,Coxinha de Frango,10.0,2025-01-15,16:00:00
873,Pão de Queijo (Porção),15.0,2025-01-29,19:00:00
873,Feijoada Completa,55.0,2025-01-29,19:00:00
874,Prato Feito (PF),28.0,2025-01-03,18:00:00
874,Coxinha de Frango,10.0,2025-01-03,18:00:00
875,Guaraná Antarctica,7.0,2025-01-13,17:00:00
875,Água de Coco,10.0,2025-01-13,17:00:00
875,Caipirinha de Limão,22.0,2025-01-13,17:00:00
876,Caipirinha de Limão,22.0,2025-01-25,19:00:00
876,Cerveja Artesanal,18.0,2025-01-25,19:00:00
876,Suco de Laranja,9.0,2025-01-25,19:00:00
876,Feijoada Completa,55.0,2025-01-25,19:00:00
877,Guaraná Antarctica,7.0,2025-01-01,14:00:00
877,Coxinha de Frango,10.0,2025-01-01,14:00:00
878,Arroz Carreteiro,38.0,2025-01-04,11:00:00
879,Prato Feito (PF),28.0,2025-01-21,16:00:00
880,Caipirinha de Limão,22.0,2025-01-18,12:00:00
880,Arroz Carreteiro,38.0,2025-01-18,12:00:00
880,Pudim de Leite,12.0,2025-01-18,12:00:00
880,Feijoada Completa,55.0,2025-01-18,12:00:00
881,Caipirinha de Limão,22.0,2025-01-28,22:00:00
881,Pudim de Leite,12.0,2025-01-28,22:00:00
881,Feijoada Completa,55.0,2025-01-28,22:00:00
882,Prato Feito (PF),28.0,2025-01-12,15:00:00
882,Água de Coco,10.0,2025-01-12,15:00:00
882,Pudim de Leite,12.0,2025-01-12,15:00:00
883,Prato Feito (PF),28.0,2025-01-04,16:00:00
883,Moqueca de Peixe,75.0,2025-01-04,16:00:00
883,Suco de Laranja,9.0,2025-01-04,16:00:00
884,Caipirinha de Limão,22.0,2025-01-03,12:00:00
884,Pão de Queijo (Porção),15.0,2025-01-03,12:00:00
884,Feijoada Completa,55.0,2025-01-03,12:00:00
885,Prato Feito (PF),28.0,2025-01-28,18:00:00
885,Pudim de Leite,12.0,2025-01-28,18:00:00
886,Caipirinha de Limão,22.0,2025-01-21,17:00:00
886,Feijoada Completa,55.0,2025-01-21,17:00:00
887,Caipirinha de Limão,22.0,2025-01-02,21:00:00
887,Guaraná Antarctica,7.0,2025-01-02,21:00:00
887,Feijoada Completa,55.0,2025-01-02,21:00:00
888,Guaraná Antarctica,7.0,2025-01-06,15:00:00
889,Caipirinha de Limão,22.0,2025-01-11,15:00:00
889,Moqueca de Peixe,75.0,2025-01-11,15:00:00
889,Guaraná Antarctica,7.0,2025-01-11,15:00:00
889,Feijoada Completa,55.0,2025-01-11,15:00:00
890,Cerveja Artesanal,18.0,2025-01-29,13:00:00
890,Feijoada Completa,55.0,2025-01-29,13:00:00
890,Caipirinha de Limão,22.0,2025-01-29,13:00:00
891,Prato Feito (PF),28.0,2025-01-13,18:00:00
892,Prato Feito (PF),28.0,2025-01-23,16:00:00
892,Coxinha de Frango,10.0,2025-01-23,16:00:00
892,Pudim de Leite,12.0,2025-01-23,16:00:00
893,Arroz Carreteiro,38.0,2025-01-01,11:00:00
894,Arroz Carreteiro,38.0,2025-01-21,18:00:00
895,Prato Feito (PF),28.0,2025-01-10,12:00:00
895,Cerveja Artesanal,18.0,2025-01-10,12:00:00
895,Pudim de Leite,12.0,2025-01-10,12:00:00
895,Café Coado,6.0,2025-01-10,12:00:00
896,Pão de Queijo (Porção),15.0,2025-01-04,12:00:00
896,Pudim de Leite,12.0,2025-01-04,12:00:00
896,Prato Feito (PF),28.0,2025-01-04,12:00:00
896,Coxinha de Frango,10.0,2025-01-04,12:00:00
896,Moqueca de Peixe,75.0,2025-01-04,12:00:00
897,Caipirinha de Limão,22.0,2025-01-23,14:00:00
897,Brigadeiro Gourmet,8.0,2025-01-23,14:00:00
897,Feijoada Completa,55.0,2025-01-23,14:00:00
898,Prato Feito (PF),28.0,2025-01-30,18:00:00
898,Pudim de Leite,12.0,2025-01-30,18:00:00
898,Guaraná Antarctica,7.0,2025-01-30,18:00:00
898,Café Coado,6.0,2025-01-30,18:00:00
899,Suco de Laranja,9.0,2025-01-10,15:00:00
900,Caipirinha de Limão,22.0,2025-01-28,13:00:00
900,Água de Coco,10.0,2025-01-28,13:00:00
900,Feijoada Completa,55.0,2025-01-28,13:00:00
901,Caipirinha de Limão,22.0,2025-01-16,11:00:00
901,Moqueca de Peixe,75.0,2025-01-16,11:00:00
901,Coxinha de Frango,10.0,2025-01-16,11:00:00
901,Feijoada Completa,55.0,2025-01-16,11:00:00
902,Prato Feito (PF),28.0,2025-01-02,14:00:00
902,Brigadeiro Gourmet,8.0,2025-01-02,14:00:00
903,Água de Coco,10.0,2025-01-21,17:00:00
903,Suco de Laranja,9.0,2025-01-21,17:00:00
904,Coxinha de Frango,10.0,2025-01-12,17:00:00
904,Pudim de Leite,12.0,2025-01-12,17:00:00
905,Caipirinha de Limão,22.0,2025-01-20,14:00:00
905,Guaraná Antarctica,7.0,2025-01-20,14:00:00
905,Feijoada Completa,55.0,2025-01-20,14:00:00
906,Caipirinha de Limão,22.0,2025-01-31,22:00:00
907,Cerveja Artesanal,18.0,2025-01-07,11:00:00
907,Feijoada Completa,55.0,2025-01-07,11:00:00
908,Prato Feito (PF),28.0,2025-01-09,12:00:00
908,Caipirinha de Limão,22.0,2025-01-09,12:00:00
909,Caipirinha de Limão,22.0,2025-01-06,12:00:00
909,Pão de Queijo (Porção),15.0,2025-01-06,12:00:00
909,Suco de Laranja,9.0,2025-01-06,12:00:00
909,Feijoada Completa,55.0,2025-01-06,12:00:00
910,Guaraná Antarctica,7.0,2025-01-28,11:00:00
910,Arroz Carreteiro,38.0,2025-01-28,11:00:00
911,Caipirinha de Limão,22.0,2025-01-31,13:00:00
911,Prato Feito (PF),28.0,2025-01-31,13:00:00
911,Água de Coco,10.0,2025-01-31,13:00:00
911,Feijoada Completa,55.0,2025-01-31,13:00:00
912,Água de Coco,10.0,2025-01-23,14:00:00
912,Feijoada Completa,55.0,2025-01-23,14:00:00
913,Prato Feito (PF),28.0,2025-01-31,18:00:00
913,Pão de Queijo (Porção),15.0,2025-01-31,18:00:00
913,Pudim de Leite,12.0,2025-01-31,18:00:00
914,Guaraná Antarctica,7.0,2025-01-19,22:00:00
914,Caipirinha de Limão,22.0,2025-01-19,22:00:00
914,Feijoada Completa,55.0,2025-01-19,22:00:00
914,Suco de Laranja,9.0,2025-01-19,22:00:00
914,Cerveja Artesanal,18.0,2025-01-19,22:00:00
